percepcion,ideologia,KEY
Ni aprueba ni desaprueba,PRI,32_55
Desaprueba algo,Ninguno,32_55
Desaprueba algo,Movimiento Ciudadano,32_56
Desaprueba algo,Morena,32_56
Desaprueba mucho,Morena,32_56
Aprueba mucho,PAN,32_56
Desaprueba algo,PT,32_56
Desaprueba algo,PAN,32_56
Ni aprueba ni desaprueba,PAN,32_56
Desaprueba algo,Morena,32_56
Desaprueba mucho,Morena,32_56
Desaprueba algo,Morena,32_56
Ni aprueba ni desaprueba,PRI,32_56
Ni aprueba ni desaprueba,Morena,32_56
Desaprueba mucho,Morena,32_56
Ni aprueba ni desaprueba,PRI,32_56
Desaprueba algo,Morena,32_56
Aprueba mucho,PRI,32_56
Desaprueba algo,Encuentro Social,32_56
Desaprueba mucho,Morena,32_56
Desaprueba algo,Encuentro Social,32_56
Aprueba algo,PRI,32_56
Desaprueba mucho,Morena,32_56
Desaprueba mucho,Encuentro Social,32_56
Desaprueba mucho,PAN,32_56
Desaprueba algo,PRD,32_56
Ni aprueba ni desaprueba,PAN,32_56
Desaprueba mucho,Morena,32_56
Ni aprueba ni desaprueba,PAN,32_56
Desaprueba mucho,Morena,32_56
Aprueba algo,PRI,32_56
Ns/Nc,Morena,32_56
Desaprueba mucho,Ninguno,32_56
Ni aprueba ni desaprueba,Morena,32_56
Desaprueba algo,Movimiento Ciudadano,32_56
Ni aprueba ni desaprueba,Morena,32_56
Aprueba algo,Morena,32_56
Desaprueba mucho,Morena,32_56
Desaprueba mucho,Movimiento Ciudadano,32_56
Ni aprueba ni desaprueba,Morena,32_56
Desaprueba mucho,Morena,32_56
Desaprueba algo,Morena,32_56
Ni aprueba ni desaprueba,PRI,32_56
Ni aprueba ni desaprueba,PRI,32_56
Ni aprueba ni desaprueba,Morena,32_56
Ni aprueba ni desaprueba,PAN,32_56
Desaprueba mucho,PAN,32_56
Aprueba algo,Movimiento Ciudadano,32_56
Aprueba algo,Morena,32_56
Desaprueba algo,Morena,32_56
Ni aprueba ni desaprueba,Morena,32_56
Ni aprueba ni desaprueba,Ninguno,32_56
Desaprueba mucho,Morena,32_56
Aprueba algo,PRI,32_56
Aprueba algo,PRI,32_56
Ni aprueba ni desaprueba,Morena,32_56
Desaprueba mucho,Morena,32_56
Desaprueba algo,Ninguno,32_56
Aprueba algo,PRI,32_56
Ni aprueba ni desaprueba,Morena,32_56
Ni aprueba ni desaprueba,Morena,32_56
Desaprueba algo,Morena,32_56
Desaprueba mucho,Morena,32_56
Desaprueba mucho,Morena,32_56
Desaprueba algo,Ninguno,32_56
Desaprueba mucho,Ninguno,32_56
Desaprueba mucho,Morena,32_56
Aprueba algo,Morena,32_56
Ni aprueba ni desaprueba,PRI,32_56
Aprueba algo,PRI,32_56
Desaprueba algo,PAN,32_56
Ni aprueba ni desaprueba,PRI,32_56
Aprueba algo,Morena,32_56
Desaprueba mucho,Morena,32_56
Ni aprueba ni desaprueba,PAN,32_56
Desaprueba algo,PAN,32_56
Desaprueba mucho,Encuentro Social,32_56
Ni aprueba ni desaprueba,PAN,32_56
Desaprueba mucho,PAN,32_56
Aprueba mucho,PRI,32_56
Desaprueba algo,Morena,32_56
Aprueba algo,PRI,32_56
Aprueba mucho,PRI,32_56
Desaprueba algo,Ns/Nc,32_56
Desaprueba mucho,Morena,32_56
Desaprueba algo,Morena,32_56
Desaprueba algo,PRI,32_56
Aprueba mucho,PRI,32_56
Ni aprueba ni desaprueba,PAN,32_56
Desaprueba mucho,PAN,32_56
Ni aprueba ni desaprueba,PRI,32_56
Aprueba algo,PRI,32_56
Aprueba algo,Morena,32_56
Aprueba algo,PAN,32_56
Desaprueba algo,PAN,32_56
Desaprueba mucho,PRI,32_56
Desaprueba mucho,PAN,32_56
Aprueba algo,PRI,32_56
Aprueba algo,PRI,32_17
Ni aprueba ni desaprueba,PRI,32_17
Desaprueba mucho,Morena,32_17
Desaprueba algo,Ninguno,32_17
Desaprueba mucho,PAN,32_17
Aprueba algo,PAN,32_17
Desaprueba mucho,Morena,32_17
Aprueba mucho,PRI,32_17
Ni aprueba ni desaprueba,PAN,32_17
Ni aprueba ni desaprueba,PRI,32_17
Aprueba mucho,PRI,32_17
Aprueba algo,Morena,32_17
Aprueba algo,PRI,32_17
Desaprueba mucho,Morena,32_17
Desaprueba mucho,Ninguno,32_17
Aprueba algo,PRI,32_17
